s1	s2	SWL	HP334xx [V]	Temp [mk]	Temp [mk]	time [s]
-0.170000	-0.950000	1	+6.83547100E-01	139.030	560.248	2526.804
-0.172000	-0.950000	1	+6.85114000E-01	139.030	561.598	2532.674
-0.174000	-0.950000	1	+6.84704800E-01	139.030	561.598	2538.884
-0.176000	-0.950000	1	+6.85752700E-01	138.906	561.598	2545.044
-0.178000	-0.950000	1	+6.85553100E-01	138.906	561.026	2551.244
-0.180000	-0.950000	1	+6.85143900E-01	138.906	561.026	2557.024
-0.182000	-0.950000	1	+6.85443300E-01	138.906	561.026	2563.434
-0.184000	-0.950000	1	+6.86920300E-01	139.102	561.026	2569.624
-0.186000	-0.950000	1	+6.86451300E-01	139.102	560.489	2575.564
-0.188000	-0.950000	1	+6.86201800E-01	139.102	560.489	2581.564
-0.190000	-0.950000	1	+6.86281600E-01	139.087	560.489	2587.274
-0.192000	-0.950000	1	+6.87988200E-01	139.087	561.085	2593.414
-0.194000	-0.950000	1	+6.88327500E-01	139.087	561.085	2599.264
-0.196000	-0.950000	1	+6.87898300E-01	139.087	561.085	2605.664
-0.198000	-0.950000	1	+6.87319500E-01	138.879	561.085	2611.934
-0.200000	-0.950000	1	+6.87878400E-01	138.879	561.846	2617.794
-0.200000	-0.900000	3	+6.90463100E-01	138.879	561.846	2619.764
-0.198000	-0.900000	1	+6.90483100E-01	138.879	561.846	2626.294
-0.196000	-0.900000	1	+6.90483100E-01	138.941	561.846	2632.384
-0.194000	-0.900000	1	+6.87369400E-01	138.941	562.302	2638.814
-0.192000	-0.900000	1	+6.89954200E-01	138.941	562.302	2644.864
-0.190000	-0.900000	1	+6.89545000E-01	138.941	562.302	2651.044
-0.188000	-0.900000	1	+6.89016100E-01	138.806	562.302	2657.134
-0.186000	-0.900000	1	+6.88806500E-01	138.806	562.302	2662.924
-0.184000	-0.900000	1	+6.87589000E-01	138.806	563.848	2668.994
-0.182000	-0.900000	1	+6.89155800E-01	138.806	563.848	2675.054
-0.180000	-0.900000	1	+6.88796500E-01	138.907	563.848	2680.914
-0.178000	-0.900000	1	+6.87020100E-01	138.907	563.120	2687.204
-0.176000	-0.900000	1	+6.88636800E-01	138.907	563.120	2693.394
-0.174000	-0.900000	1	+6.86191800E-01	138.907	563.120	2699.394
-0.172000	-0.900000	1	+6.86401400E-01	138.791	563.120	2706.114
-0.170000	-0.900000	1	+6.87070000E-01	138.791	562.209	2712.084
-0.168000	-0.900000	1	+6.85613000E-01	138.791	562.209	2717.724
-0.166000	-0.900000	1	+6.87259600E-01	138.849	562.209	2724.024
-0.164000	-0.900000	1	+6.87189800E-01	138.849	561.186	2730.454
-0.162000	-0.900000	1	+6.86850500E-01	138.849	561.186	2736.314
-0.160000	-0.900000	1	+6.86211700E-01	138.849	561.186	2742.064
-0.158000	-0.900000	1	+6.85782600E-01	138.667	561.186	2749.994
-0.156000	-0.900000	1	+6.83856500E-01	138.667	562.544	2757.464
-0.154000	-0.900000	1	+6.84285600E-01	138.667	562.544	2765.104
-0.152000	-0.900000	1	+6.84135900E-01	138.657	562.544	2771.484
-0.150000	-0.900000	1	+6.84884400E-01	138.657	561.935	2777.644
-0.148000	-0.900000	1	+6.83617000E-01	138.657	561.935	2783.974
-0.146000	-0.900000	1	+6.83706800E-01	138.657	561.935	2790.354
-0.144000	-0.900000	1	+6.82698900E-01	138.693	561.935	2796.104
-0.142000	-0.900000	1	+6.82519200E-01	138.693	562.277	2801.794
-0.140000	-0.900000	1	+6.83696800E-01	138.693	562.277	2808.074
-0.138000	-0.900000	1	+6.82499300E-01	138.682	562.277	2813.964
-0.136000	-0.900000	1	+6.81950400E-01	138.682	561.905	2819.914
-0.134000	-0.900000	1	+6.81381500E-01	138.682	561.905	2825.784
-0.132000	-0.900000	1	+6.82379500E-01	138.682	561.905	2831.984
-0.130000	-0.900000	1	+6.81531200E-01	138.457	561.905	2837.954
-0.128000	-0.900000	1	+6.80722900E-01	138.457	561.865	2843.714
-0.126000	-0.900000	1	+6.80942400E-01	138.457	561.865	2849.374
-0.124000	-0.900000	1	+6.79894500E-01	138.457	561.865	2855.314
-0.122000	-0.900000	1	+6.80094100E-01	138.599	561.865	2861.444
-0.120000	-0.900000	1	+6.79615100E-01	138.599	561.494	2867.284
-0.118000	-0.900000	1	+6.79036300E-01	138.599	561.494	2873.034
-0.116000	-0.900000	1	+6.78467400E-01	138.599	561.494	2878.674
-0.114000	-0.900000	1	+6.78687000E-01	138.655	561.494	2884.884
-0.112000	-0.900000	1	+6.78207900E-01	138.655	562.957	2890.824
-0.110000	-0.900000	1	+6.78148100E-01	138.655	562.957	2896.894
-0.108000	-0.900000	1	+6.78138100E-01	138.655	562.957	2902.864
-0.106000	-0.900000	1	+6.77838700E-01	138.604	562.957	2911.584
-0.104000	-0.900000	1	+6.77788800E-01	138.604	562.787	2919.964
-0.102000	-0.900000	1	+6.76740900E-01	138.604	562.787	2928.234
-0.100000	-0.900000	1	+6.75852700E-01	138.626	562.818	2935.654
-0.098000	-0.900000	1	+6.77599200E-01	138.626	562.818	2941.744
-0.096000	-0.900000	1	+6.76940500E-01	138.626	562.818	2951.144
-0.094000	-0.900000	1	+6.76072300E-01	138.590	562.818	2959.644
-0.092000	-0.900000	1	+6.76461500E-01	138.590	561.761	2966.264
-0.090000	-0.900000	1	+6.76092200E-01	138.590	561.761	2972.644
-0.088000	-0.900000	1	+6.75772900E-01	138.520	561.761	2979.484
-0.086000	-0.900000	1	+6.75034400E-01	138.520	562.069	2985.844
-0.084000	-0.900000	1	+6.76491400E-01	138.520	562.069	2992.184
-0.082000	-0.900000	1	+6.76261900E-01	138.520	562.069	2998.974
-0.080000	-0.900000	1	+6.76231900E-01	138.415	562.069	3005.474
-0.078000	-0.900000	1	+6.75134200E-01	138.415	561.867	3011.224
-0.076000	-0.900000	1	+6.76082300E-01	138.415	561.867	3016.864
-0.074000	-0.900000	1	+6.75762900E-01	138.415	561.867	3022.874
-0.072000	-0.900000	1	+6.75533400E-01	138.594	561.867	3028.834
-0.070000	-0.900000	1	+6.75343700E-01	138.594	560.574	3034.594
-0.068000	-0.900000	1	+6.75074300E-01	138.594	560.574	3040.324
-0.066000	-0.900000	1	+6.75613200E-01	138.594	560.574	3046.194
-0.064000	-0.900000	1	+6.75912600E-01	138.499	560.574	3051.714
-0.062000	-0.900000	1	+6.75643100E-01	138.499	561.543	3057.574
-0.060000	-0.900000	1	+6.75513400E-01	138.499	561.543	3063.334
-0.058000	-0.900000	1	+6.75673100E-01	138.499	561.543	3069.074
-0.056000	-0.900000	1	+6.75503400E-01	138.459	561.543	3074.964
-0.054000	-0.900000	1	+6.76122200E-01	138.459	563.067	3080.904
-0.052000	-0.900000	1	+6.75513400E-01	138.459	563.067	3086.774
-0.050000	-0.900000	1	+6.75643100E-01	138.389	563.067	3092.304
-0.048000	-0.900000	1	+6.75373700E-01	138.389	561.634	3098.094
-0.046000	-0.900000	1	+6.75403600E-01	138.389	561.634	3103.604
-0.044000	-0.900000	1	+6.75453500E-01	138.389	561.634	3109.704
-0.042000	-0.900000	1	+6.75493400E-01	138.534	561.634	3115.364
-0.040000	-0.900000	1	+6.74824800E-01	138.534	561.957	3121.104
-0.038000	-0.900000	1	+6.75024400E-01	138.534	561.957	3126.974
-0.036000	-0.900000	1	+6.74884700E-01	138.534	561.957	3132.734
-0.034000	-0.900000	1	+6.74545400E-01	138.434	561.957	3138.594
-0.032000	-0.900000	1	+6.74036400E-01	138.434	561.518	3144.234
-0.030000	-0.900000	1	+6.73587300E-01	138.434	561.518	3150.544
-0.028000	-0.900000	1	+6.73317800E-01	138.434	561.518	3156.944
-0.026000	-0.900000	1	+6.73487500E-01	138.442	561.518	3162.584
-0.024000	-0.900000	1	+6.73228000E-01	138.442	561.725	3168.224
-0.022000	-0.900000	1	+6.73078300E-01	138.442	561.725	3173.994
-0.020000	-0.900000	1	+6.72868800E-01	138.442	561.725	3180.274
-0.018000	-0.900000	1	+6.72808900E-01	138.525	561.725	3186.364
-0.016000	-0.900000	1	+6.72020500E-01	138.525	561.799	3192.134
-0.014000	-0.900000	1	+6.71850800E-01	138.525	561.799	3197.784
-0.012000	-0.900000	1	+6.71980600E-01	138.451	561.799	3203.504
-0.010000	-0.900000	1	+6.71860800E-01	138.451	561.799	3209.484
-0.008000	-0.900000	1	+6.71671200E-01	138.451	562.503	3215.655
-0.006000	-0.900000	1	+6.71112300E-01	138.451	562.503	3221.655
-0.004000	-0.900000	1	+6.71042500E-01	138.400	562.503	3227.395
-0.002000	-0.900000	1	+6.70852800E-01	138.400	561.237	3233.285
0.000000	-0.900000	1	+6.70982600E-01	138.400	561.237	3239.445
0.002000	-0.900000	1	+6.71152200E-01	138.400	561.237	3245.295
0.004000	-0.900000	1	+6.71072400E-01	138.479	561.237	3251.495
0.006000	-0.900000	1	+6.70882800E-01	138.479	562.643	3257.135
0.008000	-0.900000	1	+6.71311900E-01	138.479	562.643	3263.095
0.010000	-0.900000	1	+6.70783000E-01	138.479	562.643	3269.205
0.012000	-0.900000	1	+6.70882800E-01	138.600	562.643	3275.065
0.014000	-0.900000	1	+6.71790900E-01	138.600	562.643	3281.045
0.016000	-0.900000	1	+6.71511500E-01	138.600	562.095	3286.565
0.018000	-0.900000	1	+6.72070400E-01	138.600	562.095	3292.655
0.020000	-0.900000	1	+6.72489500E-01	138.580	562.095	3298.395
0.022000	-0.900000	1	+6.72309900E-01	138.580	561.850	3304.575
0.024000	-0.900000	1	+6.72639200E-01	138.580	561.850	3310.765
0.026000	-0.900000	1	+6.73477500E-01	138.580	561.850	3316.635
0.028000	-0.900000	1	+6.72958600E-01	138.552	561.850	3322.605
0.030000	-0.900000	1	+6.72898700E-01	138.552	561.426	3328.385
0.032000	-0.900000	1	+6.73307900E-01	138.552	561.426	3334.705
0.034000	-0.900000	1	+6.74126200E-01	138.673	561.426	3340.515
0.036000	-0.900000	1	+6.73766900E-01	138.673	559.465	3346.585
0.038000	-0.900000	1	+6.74375700E-01	138.673	559.465	3352.445
0.040000	-0.900000	1	+6.74515400E-01	138.673	559.465	3358.275
0.042000	-0.900000	1	+6.74984500E-01	138.636	559.465	3364.305
0.044000	-0.900000	1	+6.74575300E-01	138.636	562.428	3370.415
0.046000	-0.900000	1	+6.74705000E-01	138.636	562.428	3376.285
0.048000	-0.900000	1	+6.74635200E-01	138.636	562.428	3382.545
0.050000	-0.900000	1	+6.75343700E-01	138.663	562.428	3388.445
0.052000	-0.900000	1	+6.75463500E-01	138.663	561.621	3394.155
0.054000	-0.900000	1	+6.75443500E-01	138.663	561.621	3399.695
0.056000	-0.900000	1	+6.74784900E-01	138.663	561.621	3405.785
0.058000	-0.900000	1	+6.74944600E-01	138.506	561.621	3411.665
0.060000	-0.900000	1	+6.74914600E-01	138.506	562.330	3417.545
0.062000	-0.900000	1	+6.75064300E-01	138.506	562.330	3423.535
0.064000	-0.900000	1	+6.74944600E-01	138.506	562.330	3429.925
0.066000	-0.900000	1	+6.74894700E-01	138.613	562.330	3435.685
0.068000	-0.900000	1	+6.74954500E-01	138.613	561.194	3441.335
0.070000	-0.900000	1	+6.75393600E-01	138.613	561.194	3447.765
0.072000	-0.900000	1	+6.75293800E-01	138.694	561.194	3453.415
0.074000	-0.900000	1	+6.74784900E-01	138.694	559.748	3459.835
0.076000	-0.900000	1	+6.74146200E-01	138.694	559.748	3466.265
0.078000	-0.900000	1	+6.74764900E-01	138.694	559.748	3472.765
0.080000	-0.900000	1	+6.74924600E-01	138.561	559.748	3478.655
0.082000	-0.900000	1	+6.74595300E-01	138.561	560.955	3484.585
0.084000	-0.900000	1	+6.75004400E-01	138.561	560.955	3490.565
0.086000	-0.900000	1	+6.75194000E-01	138.744	560.955	3496.755
0.088000	-0.900000	1	+6.75972500E-01	138.744	560.955	3503.145
0.090000	-0.900000	1	+6.76192000E-01	138.744	559.952	3509.575
0.092000	-0.900000	1	+6.75443500E-01	138.744	559.952	3515.265
0.094000	-0.900000	1	+6.74226000E-01	138.730	559.952	3521.085
0.096000	-0.900000	1	+6.75473500E-01	138.730	560.015	3527.055
0.098000	-0.900000	1	+6.75353700E-01	138.730	560.015	3533.235
0.100000	-0.900000	1	+6.74665100E-01	138.730	560.015	3539.765
0.102000	-0.900000	1	+6.74645200E-01	138.768	560.015	3545.185
0.104000	-0.900000	1	+6.75982500E-01	138.768	560.826	3550.935
0.106000	-0.900000	1	+6.75423600E-01	138.768	560.826	3557.175
0.108000	-0.900000	1	+6.75862700E-01	138.768	560.826	3563.215
0.110000	-0.900000	1	+6.76810800E-01	138.751	560.826	3569.205
0.112000	-0.900000	1	+6.76301800E-01	138.751	560.994	3575.055
0.114000	-0.900000	1	+6.76042300E-01	138.751	560.994	3581.005
0.116000	-0.900000	1	+6.77020400E-01	138.867	560.994	3586.655
0.118000	-0.900000	1	+6.77369600E-01	138.867	559.880	3593.105
0.120000	-0.900000	1	+6.76960500E-01	138.867	559.880	3599.365
0.122000	-0.900000	1	+6.77679000E-01	138.867	559.880	3605.255
0.124000	-0.900000	1	+6.76651100E-01	138.811	559.880	3610.865
0.126000	-0.900000	1	+6.78058300E-01	138.811	560.586	3616.505
0.128000	-0.900000	1	+6.78587200E-01	138.811	560.586	3622.905
0.130000	-0.900000	1	+6.77299800E-01	138.928	560.586	3628.985
0.132000	-0.900000	1	+6.78337700E-01	138.928	560.586	3634.885
0.134000	-0.900000	1	+6.79595100E-01	138.928	559.458	3640.735
0.136000	-0.900000	1	+6.80094100E-01	138.928	559.458	3646.605
0.138000	-0.900000	1	+6.80682900E-01	139.028	559.458	3652.435
0.140000	-0.900000	1	+6.79854600E-01	139.028	557.649	3658.745
0.142000	-0.900000	1	+6.80014300E-01	139.028	557.649	3664.485
0.144000	-0.900000	1	+6.79685000E-01	139.028	557.649	3670.265
0.146000	-0.900000	1	+6.81331600E-01	138.970	557.649	3675.995
0.148000	-0.900000	1	+6.81601100E-01	138.970	557.649	3681.895
0.150000	-0.900000	1	+6.82189900E-01	138.970	559.745	3687.845
0.152000	-0.900000	1	+6.81690900E-01	138.970	559.745	3693.595
0.154000	-0.900000	1	+6.82798700E-01	138.924	559.745	3699.685
0.156000	-0.900000	1	+6.83477300E-01	138.924	561.269	3705.325
0.158000	-0.900000	1	+6.82309600E-01	138.924	561.269	3711.515
0.160000	-0.900000	1	+6.83607000E-01	138.924	561.269	3717.615
0.162000	-0.900000	1	+6.83337600E-01	139.132	561.269	3723.895
0.164000	-0.900000	1	+6.83207800E-01	139.132	560.442	3729.885
0.166000	-0.900000	1	+6.85034100E-01	139.132	560.442	3736.025
0.168000	-0.900000	1	+6.84485200E-01	139.132	560.442	3741.745
0.170000	-0.900000	1	+6.85263700E-01	138.982	560.442	3747.615
0.172000	-0.900000	1	+6.84465300E-01	138.982	561.564	3753.475
0.174000	-0.900000	1	+6.83167900E-01	138.982	561.564	3759.235
0.176000	-0.900000	1	+6.84106000E-01	139.066	561.564	3764.985
0.178000	-0.900000	1	+6.83726800E-01	139.066	560.634	3770.745
0.180000	-0.900000	1	+6.83297600E-01	139.066	560.634	3776.605
0.182000	-0.900000	1	+6.83597000E-01	139.066	560.634	3782.745
0.184000	-0.900000	1	+6.84585000E-01	138.924	560.634	3788.765
0.186000	-0.900000	1	+6.83776700E-01	138.924	561.390	3794.955
0.188000	-0.900000	1	+6.84525200E-01	138.924	561.390	3800.805
0.190000	-0.900000	1	+6.83726800E-01	138.924	561.390	3806.445
0.192000	-0.900000	1	+6.83916400E-01	138.936	561.390	3812.415
0.194000	-0.900000	1	+6.85054100E-01	138.936	560.689	3818.495
0.196000	-0.900000	1	+6.86690800E-01	138.936	560.689	3824.815
0.198000	-0.900000	1	+6.88257600E-01	138.999	560.689	3830.805
0.200000	-0.900000	1	+6.87648800E-01	138.999	562.527	3836.855
0.200000	-0.850000	3	+6.90004100E-01	138.999	562.527	3839.035
0.198000	-0.850000	1	+6.90233600E-01	138.999	562.527	3845.585
0.196000	-0.850000	1	+6.90413200E-01	138.888	562.527	3851.555
0.194000	-0.850000	1	+6.88097900E-01	138.888	562.527	3857.835
0.192000	-0.850000	1	+6.88926300E-01	138.888	560.265	3864.055
0.190000	-0.850000	1	+6.88616900E-01	138.888	560.265	3870.005
0.188000	-0.850000	1	+6.88217700E-01	139.013	560.265	3876.015
0.186000	-0.850000	1	+6.89175700E-01	139.013	564.025	3882.165
0.184000	-0.850000	1	+6.88317500E-01	139.013	564.025	3888.275
0.182000	-0.850000	1	+6.87908300E-01	139.013	564.025	3894.725
0.180000	-0.850000	1	+6.88028100E-01	138.869	564.025	3900.895
0.178000	-0.850000	1	+6.87828500E-01	138.869	562.886	3907.085
0.176000	-0.850000	1	+6.88756600E-01	138.869	562.886	3913.395
0.174000	-0.850000	1	+6.87698700E-01	138.869	562.886	3918.915
0.172000	-0.850000	1	+6.86710700E-01	138.833	562.886	3925.015
0.170000	-0.850000	1	+6.87010100E-01	138.833	562.715	3930.986
0.168000	-0.850000	1	+6.87898300E-01	138.833	562.715	3937.276
0.166000	-0.850000	1	+6.87509100E-01	138.698	562.715	3943.256
0.164000	-0.850000	1	+6.85563100E-01	138.698	562.715	3949.336
0.162000	-0.850000	1	+6.86092000E-01	138.698	562.635	3955.076
0.160000	-0.850000	1	+6.86700800E-01	138.698	562.635	3961.266
0.158000	-0.850000	1	+6.86411300E-01	138.599	562.635	3967.136
0.156000	-0.850000	1	+6.85453300E-01	138.599	561.573	3973.436
0.154000	-0.850000	1	+6.83547100E-01	138.599	561.573	3979.296
0.152000	-0.850000	1	+6.84345500E-01	138.599	561.573	3985.156
0.150000	-0.850000	1	+6.83187900E-01	138.755	561.573	3991.456
0.148000	-0.850000	1	+6.82309600E-01	138.755	561.054	3998.086
0.146000	-0.850000	1	+6.84495200E-01	138.755	561.054	4003.956
0.144000	-0.850000	1	+6.83926400E-01	138.646	561.054	4009.706
0.142000	-0.850000	1	+6.84275700E-01	138.646	561.054	4015.806
0.140000	-0.850000	1	+6.83357500E-01	138.646	562.232	4022.016
0.138000	-0.850000	1	+6.82948400E-01	138.646	562.232	4027.756
0.136000	-0.850000	1	+6.83437400E-01	138.646	562.232	4033.626
0.134000	-0.850000	1	+6.83467300E-01	138.763	562.232	4039.486
0.132000	-0.850000	1	+6.81661000E-01	138.763	562.946	4045.836
0.130000	-0.850000	1	+6.82429400E-01	138.763	562.946	4051.466
0.128000	-0.850000	1	+6.81411500E-01	138.473	562.946	4057.356
0.126000	-0.850000	1	+6.81680900E-01	138.473	562.497	4063.186
0.124000	-0.850000	1	+6.81880500E-01	138.473	562.497	4069.396
0.122000	-0.850000	1	+6.81401500E-01	138.473	562.497	4075.766
0.120000	-0.850000	1	+6.80822700E-01	138.574	562.497	4081.416
0.118000	-0.850000	1	+6.80732800E-01	138.574	561.195	4087.196
0.116000	-0.850000	1	+6.80603100E-01	138.574	561.195	4093.036
0.114000	-0.850000	1	+6.80752800E-01	138.543	561.195	4098.936
0.112000	-0.850000	1	+6.78227900E-01	138.543	561.195	4105.226
0.110000	-0.850000	1	+6.79375600E-01	138.543	562.475	4111.056
0.108000	-0.850000	1	+6.79265800E-01	138.543	562.475	4116.806
0.106000	-0.850000	1	+6.79036300E-01	138.592	562.475	4122.566
0.104000	-0.850000	1	+6.80523300E-01	138.592	563.037	4128.746
0.102000	-0.850000	1	+6.79345600E-01	138.592	563.037	4134.816
0.100000	-0.850000	1	+6.78896600E-01	138.592	563.037	4140.816
0.098000	-0.850000	1	+6.79205900E-01	138.582	563.037	4146.676
0.096000	-0.850000	1	+6.79315700E-01	138.582	561.646	4152.186
0.094000	-0.850000	1	+6.79355600E-01	138.582	561.646	4158.596
0.092000	-0.850000	1	+6.78217900E-01	138.582	561.646	4164.446
0.090000	-0.850000	1	+6.77419500E-01	138.623	561.646	4170.306
0.088000	-0.850000	1	+6.79066200E-01	138.623	561.481	4175.946
0.086000	-0.850000	1	+6.79505300E-01	138.623	561.481	4181.726
0.084000	-0.850000	1	+6.78916500E-01	138.623	561.481	4187.856
0.082000	-0.850000	1	+6.79814700E-01	138.638	561.481	4193.816
0.080000	-0.850000	1	+6.79874600E-01	138.638	562.440	4199.676
0.078000	-0.850000	1	+6.79774800E-01	138.638	562.440	4205.766
0.076000	-0.850000	1	+6.79635100E-01	138.638	562.440	4211.956
0.074000	-0.850000	1	+6.79714900E-01	138.520	562.440	4218.016
0.072000	-0.850000	1	+6.79176000E-01	138.520	561.331	4224.096
0.070000	-0.850000	1	+6.79764800E-01	138.520	561.331	4229.986
0.068000	-0.850000	1	+6.80673000E-01	138.531	561.331	4236.046
0.066000	-0.850000	1	+6.80164000E-01	138.531	562.612	4242.126
0.064000	-0.850000	1	+6.79824700E-01	138.531	562.612	4248.656
0.062000	-0.850000	1	+6.80343600E-01	138.566	562.612	4254.946
0.060000	-0.850000	1	+6.80922500E-01	138.566	562.612	4260.836
0.058000	-0.850000	1	+6.79615100E-01	138.566	560.339	4266.796
0.056000	-0.850000	1	+6.80633000E-01	138.566	560.339	4273.086
0.054000	-0.850000	1	+6.80213900E-01	138.566	560.339	4278.936
0.052000	-0.850000	1	+6.79605100E-01	138.621	560.339	4285.266
0.050000	-0.850000	1	+6.79974400E-01	138.621	560.266	4291.456
0.048000	-0.850000	1	+6.78567200E-01	138.621	560.266	4297.526
0.046000	-0.850000	1	+6.79425500E-01	138.556	560.266	4303.496
0.044000	-0.850000	1	+6.78427500E-01	138.556	560.894	4309.916
0.042000	-0.850000	1	+6.78357600E-01	138.556	560.894	4316.096
0.040000	-0.850000	1	+6.79345600E-01	138.405	560.894	4322.556
0.038000	-0.850000	1	+6.79245800E-01	138.405	560.610	4328.506
0.036000	-0.850000	1	+6.79136100E-01	138.405	560.610	4334.696
0.034000	-0.850000	1	+6.78417500E-01	138.405	560.610	4340.556
0.032000	-0.850000	1	+6.78986400E-01	138.542	560.610	4346.976
0.030000	-0.850000	1	+6.78956400E-01	138.542	562.223	4352.526
0.028000	-0.850000	1	+6.78078200E-01	138.542	562.223	4358.646
0.026000	-0.850000	1	+6.77868600E-01	138.606	562.223	4364.936
0.024000	-0.850000	1	+6.77419500E-01	138.606	562.223	4370.586
0.022000	-0.850000	1	+6.77389600E-01	138.606	561.852	4376.356
0.020000	-0.850000	1	+6.76611200E-01	138.606	561.852	4382.096
0.018000	-0.850000	1	+6.76341700E-01	138.606	561.852	4388.066
0.016000	-0.850000	1	+6.75852700E-01	138.499	561.852	4394.146
0.014000	-0.850000	1	+6.75513400E-01	138.499	562.073	4399.996
0.012000	-0.850000	1	+6.75723000E-01	138.499	562.073	4406.206
0.010000	-0.850000	1	+6.75513400E-01	138.557	562.073	4412.516
0.008000	-0.850000	1	+6.74425600E-01	138.557	562.073	4418.566
0.006000	-0.850000	1	+6.75044400E-01	138.557	560.829	4425.216
0.004000	-0.850000	1	+6.75283900E-01	138.557	560.829	4431.406
0.002000	-0.850000	1	+6.75054300E-01	138.631	560.829	4437.736
0.000000	-0.850000	1	+6.75493400E-01	138.631	561.142	4443.986
-0.002000	-0.850000	1	+6.74405600E-01	138.631	561.142	4450.536
-0.004000	-0.850000	1	+6.75154100E-01	138.631	561.142	4456.396
-0.006000	-0.850000	1	+6.74844800E-01	138.577	561.142	4462.726
-0.008000	-0.850000	1	+6.75353700E-01	138.577	562.977	4468.916
-0.010000	-0.850000	1	+6.75882700E-01	138.577	562.977	4474.956
-0.012000	-0.850000	1	+6.75812800E-01	138.561	562.977	4481.836
-0.014000	-0.850000	1	+6.75094300E-01	138.561	562.085	4487.816
-0.016000	-0.850000	1	+6.75982500E-01	138.561	562.085	4493.756
-0.018000	-0.850000	1	+6.76641100E-01	138.561	562.085	4499.716
-0.020000	-0.850000	1	+6.76701000E-01	138.491	562.085	4505.826
-0.022000	-0.850000	1	+6.76591200E-01	138.491	562.624	4511.896
-0.024000	-0.850000	1	+6.76341700E-01	138.491	562.624	4517.736
-0.026000	-0.850000	1	+6.77579200E-01	138.659	562.624	4523.756
-0.028000	-0.850000	1	+6.77978400E-01	138.659	561.531	4529.686
-0.030000	-0.850000	1	+6.78128100E-01	138.659	561.531	4535.876
-0.032000	-0.850000	1	+6.78866600E-01	138.659	561.531	4541.666
-0.034000	-0.850000	1	+6.79395500E-01	138.576	561.531	4547.396
-0.036000	-0.850000	1	+6.79445400E-01	138.576	561.531	4553.016
